track,vector
63w0QA1wiV7QhF9jeiHETF,2.767432 -0.8948842 -1.0623027 -0.014294883 -0.49485737
2S9Hmv3pv86ScVA8XnFmOW,2.3396628 0.96634084 1.0769224 -0.84882 -0.35105443
5ho74ZlMvEbyhFutCd8SGg,2.3977191 0.77584296 0.85837454 -0.67843676 0.13355327
7zFXmv6vqI4qOt4yGf3jYZ,2.8869436 0.55065846 0.4787855 0.07442878 -0.033580057
2Dv7PTwSoB17f3VFDIKw8m,2.980246 0.41352072 0.0005134545 0.86392415 0.1873794
78qRSpkPt9y1DtRp2uB9yO,3.5084515 1.1298037 2.2423005 -2.2684848 -0.82070655
77v9kYcrCZV615E0P9WMrD,2.8440094 1.3492115 1.4979993 -1.2189137 -0.06345617
7eqoqGkKwgOaWNNHx90uEZ,2.4447782 1.6194175 1.451284 -0.36441067 0.37598732
7pJgjBf82BrUQ3z7HdQvW1,2.4944508 -0.46190408 0.19511285 -0.7952288 -0.33095765
5MhsZlmKJG6X5kTHkdwC4B,2.27874 -0.5893563 1.5857663 -0.4861197 0.41266125
03dTMO4H8B2OSv5FmXtpON,2.4034731 -1.234117 0.33269134 -0.54028606 -0.7861696
1XazlqB4YAtvouCmJPWXlM,2.9851403 -0.5477474 -0.40475902 -0.5464921 -0.3705492
5iUQMwxUPdJBFeGkePtM66,2.271442 0.0687267 2.020529 -0.32859927 0.33481044
52vA3CYKZqZVdQnzRrdZt6,2.2663395 -0.41392663 -0.33509496 0.47348368 -1.2189058
1JuChOEPH0Rceq573FGQSK,3.4061725 0.8860338 0.073947534 0.6634755 -0.70917827
6giYNaycmjkbf7UmZ6RGtL,2.3468256 1.2930871 0.08468674 -0.8035582 -1.0644144
7tyJFB3jI3zyUNI38rhLUG,3.47133 -0.4937527 0.9428875 -0.33998817 -0.28456983
4qMzPtAZe0C9KWpWIzvZAP,2.667091 0.010720887 -1.3441733 0.26196796 -1.1420046
05Sgj1Hx03ZXc57gsV1kfX,2.6116867 1.2545313 -0.20996818 -0.19637914 -0.8930039
2fWSwWmKRuyioqIzOzuQGo,3.1671603 1.6711317 1.5699296 -1.0097729 -0.23223546
4eSGSqP2TZvvX0kadZZttM,2.6899204 -0.1932321 1.5176752 -1.2751817 -0.43633497
1zCoCopxgQmozHBuuyfW2K,2.853056 -0.7732771 -0.8374416 0.61926657 -1.0173419
4riiAdWWB9qw9cJkfSWQfe,2.657076 0.88573927 0.93663055 -0.13867125 0.10125328
0EUSbTvyZfo9QOcxunL9Ro,2.47489 -0.8421222 -0.26323023 0.5269162 -0.47183728
2oSpQ7QtIKTNFfA08Cy0ku,2.4325414 -0.55791605 -1.0178534 1.0731624 -2.0147784
2QsZVnbWVSjKMXK6K3uRBL,2.270283 1.2226725 0.41657242 -0.69976133 -0.4105485
5JUu0unA8VwhTZ9LkMWUVI,2.7193391 1.6679327 1.3013163 -0.20536225 0.5028997
51T1wGHtx6hXW89UCzw1Rc,2.1534276 0.34701186 -0.6415035 -0.11211208 -0.8121837
7qCZgvV98j6RjUULW1s1it,2.4126477 0.39139676 0.459334 0.16581081 -0.29193467
0wsXdby1T3PWLauIkGUZzg,2.8100307 -1.2802007 1.1511012 -2.308208 -0.47070855
2W4VOh7SNDK1OFzvT3H3FU,2.1671035 0.9599998 0.7232063 -0.8374217 -0.77980095
15Xg6XiDSrehKfy33CR5UW,2.223402 0.32829705 0.31233323 -0.61629194 -1.1652439
4hnK8P3v7kE7T4PMBYwRhu,2.7738433 0.07171577 -0.5558454 -0.1675882 -0.303337
0NWQTyapmz4GuDTSN9xTB7,3.0488124 -2.0517743 1.7663592 -0.6123541 -0.016698265
3a2MbZSw3NGRWHqsCJ4iQj,2.8403792 -1.2447209 1.2750604 -0.22164802 0.020509398
4HFNGbVmsMV5lHUvDuXLkl,3.266995 -1.1046242 -1.7127075 -0.37996703 -0.54206216
6gXrEUzibufX9xYPk3HD5p,2.7583814 -1.1726073 -1.091028 0.7477854 -2.3174932
11dxtPJKR4E0wlSr0A0t47,2.623162 -0.12570618 -0.7240005 -0.0983195 -0.78628504
3C0nOe05EIt1390bVABLyN,2.3536265 0.23958105 -1.1472998 -0.70606047 -1.2172173
30MM5jWpUmOxtTNd9Ey5LZ,2.8278346 -0.38621208 -0.1941632 0.5626707 -0.54857105
6He0K0vTMdPdbweh18nnrB,2.915991 -0.82554865 2.1787488 -0.2853896 0.50569457
54RCDE1TAewECyX4WDUVm1,2.3211744 -0.6296474 -1.0636544 -0.15918419 -0.54307324
2d48mamATjby7wgPjdrSOQ,2.8619113 -0.33137497 -0.4966381 0.22007887 -0.5263966
3lh3iiiJeiBXHSZw6u0kh6,3.1265674 -0.4146704 -0.19436014 -0.1877035 -0.68747
3sz2fvkHUhBip8r9i8HqeV,2.4117315 0.66649175 1.3593093 -0.4523 -0.04553441
2SZYBG86b5hTFssCSusaII,2.712193 -0.42813897 -1.2454174 0.06752345 -0.6834371
64MmobYNviePoiaINMrbMn,2.3705041 -0.66808486 0.052376937 0.14810471 -0.3955952
7fvgzmfXxrdTcrL3xh2cBD,2.5955575 -0.9407249 0.6014463 0.037271794 -0.51086485
6nTiIhLmQ3FWhvrGafw2zj,2.9151206 -0.031714056 -0.9455758 0.20395899 -2.3499503
1Cwsd5xI8CajJz795oy4XF,2.4633677 -1.2975494 0.016356446 0.31480694 -0.6186008
1wo3UYTeizJHkwYIuLuBPF,2.8918002 -0.8853857 -1.3794929 0.619522 -1.5211878
0M955bMOoilikPXwKLYpoi,3.568404 -0.44070613 -0.53471303 0.2943843 -0.91803336
0xrdZMsJIaxoTHAB4bvGnu,2.4371638 -0.25980082 2.5027301 -1.6898495 0.19539389
0wJoRiX5K5BxlqZTolB2LD,2.648376 -0.346201 -0.36562684 0.6630292 -2.5382173
01ZepwW5W3Z4fwl4bzaHyY,2.810571 -0.26656616 -0.67932725 -0.16142914 -0.22047538
0ZpBPavoID3eDbaXKSWpAD,2.9787917 -0.40799245 0.38706088 -0.015596861 -0.38361365
0GZoB8h0kqXn7XFm4Sj06k,2.8441675 -0.3486652 -0.56132674 0.47479138 -0.69372696
0UAmPUdpTRq8w54B3H8TzY,2.7179224 1.4101813 1.3110793 -0.56672996 -0.17355698
7MiZjKawmXTsTNePyTfPyL,2.1928082 0.23254491 0.99215156 -0.39842537 -0.20901917
6fhEYtnORqxaEoxSrMH2bx,2.508532 -0.6863089 0.532482 -0.23528141 -0.18158549
5Xak5fmy089t0FYmh3VJiY,2.500337 -0.11408594 -1.5419209 -0.08060882 -1.4410863
376KnY4TrgBITxjlnbnmIy,2.8242528 -0.136911 2.5930295 -1.6918675 -0.461566
7xJqaCgeteqWPogqjjxkBl,2.8855467 -0.5693933 -1.2537117 -0.24091394 -0.29597828
6cJLfIqwh0tCKRjYM3WpZ5,2.359467 0.065932214 0.071884744 -0.31410035 -0.514269
6BCrbWBpb8d6KWmEqZ41tr,2.6101663 -0.4048407 -1.0069649 -0.15972307 -0.4056754
47hGj4XTeK0bjo4Ko42K1g,2.4547687 0.10130524 0.09963225 -0.0781242 -0.5140867
4LXDHgBC1mbz3uoehYxH9b,2.8841436 0.32541454 -0.19063205 0.059880566 -0.8131892
77V0TWycxV4wuhcip5LF3X,2.2656105 0.72653437 0.7554973 -0.63100785 -0.46376014
5C64H6dEsQ15bS9gp0D3Xr,2.3285499 -0.39825916 -0.16407189 0.033575565 -0.7899978
1JO1xLtVc8mWhIoE3YaCL0,2.3334818 0.10339828 -0.6468068 1.1276054 -1.5930125
35k31HZI4z9PbBOioaI4dZ,2.4313252 -0.29474205 -0.28250736 0.45840448 -1.3173388
2Kgjd9G808FhUDRhS2gidG,2.382588 -0.9079179 0.5053056 -0.124415606 -0.23683587
5uLSHSB8HGzVoMl0Q9YKcv,3.430495 -0.21912853 1.1763598 0.025223112 -0.6234164
0tgVpDi06FyKpA1z0VMD4v,2.4734983 -0.5734047 0.91122186 0.5475503 0.45953667
2b9lp5A6CqSzwOrBfAFhof,2.4033883 -0.16033396 -0.3832406 0.39158452 -1.7907861
7mnGQesk1TzQLzQ9bYWZPR,2.4152389 0.40373477 -0.36837894 0.6203907 -0.7565258
3bi5bTs4vAyOqpKIZ2dP1N,2.5328708 0.4758205 -1.0859555 0.4358596 -1.8119913
0faXHILILebCGnJBPU6KJJ,3.179887 0.5634704 -0.23091304 -0.49120736 -1.3191477
7dblNGnRXEBrVJunazs2U5,2.7734845 0.17821018 -0.62823963 1.0959599 -1.4482034
5J6IvCB3hhdBVFfKI75fjp,2.5426097 -0.2531483 -0.5494378 0.15520243 -0.39859918
41OvINy2RjLet11iW849vX,2.67582 -0.28042683 -1.1793078 0.14826384 -0.31039387
2lFtnEmkIPm2ClN55e2chV,3.285989 0.017607462 -0.8199836 -0.2004027 -0.02643945
4RvmQ5qbP5PxgJD0BN4EZK,2.7352412 -0.98881173 -0.63172954 0.31672245 -1.3240647
0OlS52TmtK2gPaEtdmr7DN,2.89814 -0.20498873 -0.5772074 -0.37537238 -0.5169826
70f0ToGXTEtLKFSwHMbHoC,2.4640079 -0.07663026 -0.13800026 -0.23492528 -0.8738761
2w4EpqGasrz9qdTwocx54t,3.0858066 -0.8161869 -0.92461926 1.1282513 -2.246709
5w6TVvv71F8px5cObg2xnx,2.3742292 -0.6427914 -0.17278142 -0.65618545 -0.49193674
1fFNSZQFnnPMLzGYZfs0jk,2.80709 0.7586684 -1.577375 0.340399 -1.8516189
3KliPMvk1EvFZu9cvkj8p1,1.8797814 -1.0954789 0.2995731 -1.076862 -0.8777496
0BBOLOV5JntPL3341swIre,3.5170383 0.4258004 -0.017175542 -0.30802184 -1.6630611
59PL9AwYjIrIpP04n9gmMR,3.2039878 1.902476 1.5726265 -1.2289537 0.0024323396
7mazffu6nlIv0rtRyPDMTD,3.1364372 -1.8463076 1.3051535 -0.17094381 0.17269808
2XaInsPPUkZRkY4uFJ3AHK,3.0430262 1.9187768 1.5450789 -0.05335687 0.2836228
0ESJlaM8CE1jRWaNtwSNj8,3.1442466 1.487151 1.3151366 -0.42421186 0.07149043
3cCxoOgfi6hgt8MNteuiiD,3.0149298 2.2107084 1.3169172 -1.0745993 -0.7077499
6aCxdt2bMItKgGKoznDppY,3.143957 -2.201309 1.9851165 -0.68311113 0.059017032
0osPUefhvYxoB2eZw6prBt,2.4314523 0.1944923 1.2324204 -1.6552833 -0.22090442
48td6xvpokdYwvbl3JIiXP,1.897217 -0.86943847 0.80459523 -0.19974269 -0.95251435
3Q9t1A12iUemHTAWnH7PjD,2.4567099 -0.13895841 -0.47876263 -0.056718826 -0.47393647
4T5Z4mbTe7kuGqgLpaRtTh,3.0794559 -0.2357855 -0.7863495 -0.27326337 -0.5078128
4Ibxu9kzAMZhvlIIf136ck,2.3026643 0.0820194 -0.120960526 -0.18297364 -0.76850307
0Ie5uiv54KgCr7P4sYDTHl,3.0276237 -0.37970868 -0.76928616 -0.6629949 -0.84858614
6dU5RxthbuaN31bRbEDlNw,2.9291039 -0.59832853 -0.23493436 0.15445381 -0.9292557
2MVwrvjmcdt4MsYYLCYMt8,2.516283 -1.148563 -0.9288786 0.68885374 -1.2185168
49VzL5oBsUICN7U34T98b9,2.4895778 1.2530421 1.1607416 -0.27738792 0.114782795
3I0FBDc1c1BLNtXWKVjmFg,2.1990407 0.3834032 0.4129275 -0.14836127 -0.96418864
20s34XSPIiYMGSFDRSs24t,2.558225 0.9427816 1.2673529 -0.55695754 0.3732719
01uqI4H13Gsd8Lyl1EYd8H,2.6524446 -1.0416437 0.18489012 -0.17572051 -0.27147406
4ZdG8OyIV7WfjBReUNLQl0,2.3372164 -0.29920515 0.108422324 -0.24655914 -0.56040275
61iyAeMVUNu7vIVqedsBFB,2.0038254 0.031398125 0.43769592 -0.7946031 -0.47470993
2wDjpPW3HZdA9quPPmZAMu,2.6393802 0.9614394 2.2514343 -0.55064213 0.94568294
2Vhd5uZB4brKHmM0MNxkZo,3.5984848 -2.0385747 2.137919 -0.1308316 0.23186314
7FJP35tUJ2121EJsFpU1Gh,2.324362 -0.034781884 0.85460746 0.024332803 0.08805931
3KzgdYUlqV6TOG7JCmx2Wg,2.2769222 -0.1994824 -0.3072472 0.5102297 -1.2959621
5XFu5S1vBY7sNHlheCapOz,2.647293 -0.13954179 0.2292794 -0.4648347 -0.28926432
0lQJBl9YEsoMtE8D4yTE9g,2.6160512 -0.72347176 -0.720759 -0.22198096 -0.59366596
0Ji2g9AlYLVHAMG5PJoHPU,2.9774344 0.540933 -2.0314946 -0.34435436 -1.3791991
6ATrsVaZT7XjkCynxM8cTS,2.7848604 2.0604947 1.162306 -0.93584645 0.1957222
5FQazQxWUHsJ8QDaXLdFzR,2.6228726 0.57940644 -1.2623107 -0.12322279 -1.1894846
4ReyTz0y3TGkX48wO3Llot,2.3689055 -0.17795986 -0.58751464 0.42795315 -1.0329285
4iLPK8QnOvqm0Azbsk2GDn,2.7305055 -0.13891222 -1.2792106 -0.43424612 -0.5612765
6ZFbXIJkuI1dVNWvzJzown,2.3532 -0.12031203 0.27679706 -0.2376128 -0.47500527
7ALEBJ8LOQqXVJ2tqnXtoH,2.8867264 1.6668078 1.425972 -1.1623585 -5.8258873e-05
2uZhNjlUQ9mnt0rS7hcAgF,2.7974977 -0.46754506 -1.324355 -0.15574838 -0.32071653
0loKEMa9DP6mLibdFMe6Uv,2.428662 0.034991868 -0.3296898 -0.12770954 -0.7173869
1ZHYJ2Wwgxes4m8Ba88PeK,2.4964852 1.5370601 1.8652602 -0.91397196 0.43174046
5eeMft4YZx0Xdf9yJPNZJY,3.267736 -0.78835654 -0.773538 0.43255928 -0.7705286
64BRpXYAYAw9UFtfSfoXKf,2.6622832 -0.23101251 -0.5068601 -0.27354455 -0.52361244
7lsYGc5H5DHktxO7gbB8bN,2.6751592 1.5408573 1.3612676 -0.3820484 0.12001055
2i8hWheuwDUwyPrZynCLEF,2.1940632 0.5673869 1.6492838 -1.2132128 -0.15394804
4dVpf9jZjcORqGTLUaeYj9,2.7802203 1.6784927 0.9057643 -0.29175532 0.123936065
6LTsvaebP6V9tJFvZxqi5M,3.6060913 1.7402602 3.2162366 -0.79640806 0.6862439
0WyFpxYlBCgH1gMXd26OOr,2.929249 0.13784994 -1.2781342 -0.08601735 -0.3231502
64dkTKKNLwbjBuU4xnS2ei,2.8081858 1.1305835 1.3999326 0.14249054 0.42774665
6OzujJBXwYPxJ7KeqflLtr,3.767063 -0.9569866 -0.84386784 0.24558973 0.16462208
6nHqns54LRqDNjeqKDF3v8,3.114274 -0.21616994 -1.5191549 -0.42204943 -1.8775394
1JFx9R87En9oJOi4DRH1e9,2.4619434 0.5687392 0.61958957 -0.38809848 -0.32190534
0KMzyApR43L4JH9ZMHS1Km,2.4064946 -0.48516583 -0.41818398 0.31806785 -0.6388123
6SKwQghsR8AISlxhcwyA9R,2.4631364 -0.84116375 -0.8761973 -0.041758537 -1.2086554
2fmMPJb5EzZCx8BcNJvVk4,2.5173817 0.20730463 -0.27049974 0.39349452 -1.8461759
5ZManJDV3CexO66nRCkdiV,2.5323427 0.5283818 0.44849396 0.08071089 0.36578444
4zweVv3Wa6XgexhoUOzkYs,2.6468558 0.4091689 -0.14406139 0.17820285 -0.7716458
66WPXyhXqMlkM1kZhyEXWK,2.2878518 0.83092093 -0.7970503 -1.0135524 -0.9671414
74O2ijHJxPd6FJMgL6A4aq,2.4863324 -0.3229196 0.10714113 -0.04378937 -0.45860517
5QhEzshSe9SA4YiaQr6dNv,2.569336 -0.25954774 0.04557717 -0.55577594 -0.5036314
76VtA90NKurNqaQpV126Ue,2.886504 1.1575207 0.9036813 -0.791332 -0.30879503
4uQ7wYsuL0DryknoDc11Hk,2.3749297 0.9897016 0.50283444 -0.66485584 -0.4862027
20XdEFyaUR9C7aDIdq2OAd,2.575647 -0.712128 0.2197022 -0.4689788 -0.54660314
2qPUnoasNe4Ep43emVXEig,3.099092 0.5546505 -1.7082137 -0.55524033 -1.3548725
0IFV9VPRBvqpUP52ksLzzE,3.6289334 -1.2294706 1.5619819 -0.67236406 -0.10595116
09Redp0z2ZsZGyJrBqhklP,3.3505664 -0.12636067 -1.5462452 1.3238363 -2.2726986
0fBSs3fRoh1yJcne77fdu9,2.434515 -0.77171594 0.06835386 -0.9872201 -0.57601076
2afCBiru10AFckfOa49wIa,2.3885326 -0.9354089 -0.4462664 0.1570535 -1.1066495
1VCHNbal0VtE2plMRzvoho,2.3947148 -0.063599825 0.8969857 0.12760329 0.04995007
6AVbtprNn18sQcX54K5MTo,2.4141905 -0.8298121 0.055684205 -0.041531425 -0.24631347
4q6oNFTjZmJqkIgPdp8iR1,2.2458122 0.47703534 0.89265174 -0.27082148 -0.21279427
0qla0jAU8Z2RpH6q3Lvb92,2.8024905 1.8177707 1.0811967 -1.1113781 -0.62487423
1xOXXYh6lTW8laxlW7JP2J,2.3880777 -0.7532595 -0.51183647 0.854394 -1.7891568
1IZwCzAmaFmmdJj0cmhaax,2.0833147 -0.8119417 0.46622282 0.4494616 -0.2778082
1VWRcdvlTztNh2FHwKujUG,2.422906 0.2646144 0.9408293 -0.62139374 -0.10062131
1RUTIdTnFs8lHSc0Zr4UJB,2.5488002 1.049344 0.89564943 -0.78938884 0.09378515
6dlpABcXrQKRU9G00i6Zba,2.5563562 -0.6088417 1.8120788 -2.090207 -0.14654553
0O3TAouZE4vL9dM5SyxgvH,2.8717792 1.017672 2.0153775 -1.7553338 -0.44234744
16Ah4QqH4mgYVXqfC4mdSd,2.4049606 0.19554965 1.8400098 -0.63163126 0.19805534
74HX1HcsR135apNYpHUUZj,2.4685388 0.17932855 -0.22459786 -0.058117833 -0.27735183
0ua0Go4NN4Td7l0Zre6Ce3,2.8749223 2.4470124 0.7849063 -0.90817344 -1.0302595
6y6jbcPG4Yn3Du4moXaenr,2.36549 0.5480268 1.0165876 -0.51273096 -0.26123434
7e8utCy2JlSB8dRHKi49xM,2.8592272 -0.9621116 -0.6662619 0.4524058 -0.64315486
2okC0OWtgS86P2LC18IzHy,2.361451 -0.08140999 2.0587828 -1.169262 0.28226718
1e0hllQ23AG0QGFgezgLOq,2.4135199 -0.35528836 -0.50391567 0.70774627 -1.137167
4InER8nvZnn3nt56anVVNO,2.4976635 0.23505813 -0.48809493 -0.013446254 -0.7276563
2rd9ETlulTbz6BYZcdvIE1,2.6805665 -0.7590391 -0.5885308 0.4597528 -2.5976064
3Te3gG6MPEDNqLGzWrjKC3,2.5431187 1.8355639 1.7553691 -0.2915917 0.43305767
1ncZDJd94BSPn2WnbDh3HS,3.5895743 -0.85072225 -1.2943367 -0.428842 -0.940161
6NiXAdF2005XfIrbJ2JCN9,2.7431245 0.030047813 0.7935372 -0.2773395 -0.46458894
65KWSO41BTzyBEthvaMqGS,2.416884 0.5371276 0.9938466 -0.5173311 -0.23066458
7peh6LUcdNPcMdrSH4JPsM,2.9414017 -0.645518 -0.64130855 0.28742173 -0.7067605
2hmibAtdObO8F4tnhLENuQ,2.4346464 -0.95085293 -0.3975835 0.43974617 -1.1499743
5Ev3sAE6AN0baPJKe3vcy1,2.024926 -0.4330859 0.8071779 0.016149452 -0.09491262
6EnUOnOEBb6Nw6JpKdgZkZ,2.5599155 0.7457487 1.5613497 -0.7630236 0.013376983
7BKUWh5sdtdS17crohRe4L,3.24079 1.4329972 1.4075896 0.23863043 0.2609423
5Ozo0lsCaVNJPlKC7RtDnp,2.3053982 -0.27090055 -0.70164114 -0.80737543 -1.3239866
04U72dJzpaGsMl4edd1ZyX,2.373281 1.1920792 0.97761023 -0.13460177 -0.075964585
2FRnf9qhLbvw8fu4IBXx78,2.4481382 -0.09653435 -0.45479932 -0.3325755 -0.67118186
4so0Wek9Ig1p6CRCHuINwW,2.3429399 -0.05024076 -0.16793083 -0.2076099 -0.63029015
44UQpKpI54KOZLAFaDAr9X,2.4041514 0.09679703 1.0065314 -0.25081125 0.25479558
06EL94D0TA27Ik0Ke5usbj,2.7654142 0.057633445 0.39170912 -0.9426829 -0.2848453
4KBKK8JuXzJaPmiz8ZGwy3,2.5990255 0.39899623 -0.4135109 -0.5273571 -0.95286524
5rpjEBQVAVKDDIPa5dI37A,2.7227733 -0.7266138 -1.149741 0.15427174 -2.05428
2q0VexHJirnUPnEOhr2DxK,3.334272 2.022911 1.3188307 0.03717551 0.3341176
5y1iInKBJiE9Qfi4eKOal9,2.4474761 -0.28853703 0.45496735 0.07856185 0.076358736
2sxEZAXXUG0eTFZpsCDKR6,2.3739939 -0.08376318 -0.6987723 0.1308049 -0.83945245
2LBqCSwhJGcFQeTHMVGwy3,2.6841547 0.8405933 1.2010679 -0.012254604 0.35200363
3XKbdb9GB6u3hsnUklQTav,2.7599263 -0.28336236 -1.3504026 0.27292925 -0.74449956
6kotXaSQaGYxE62hVpdHWu,2.6182337 -0.2841126 -0.37746987 0.27849054 -1.2778082
3wgzAliQocAzmpi5dEwRqJ,3.232934 -0.7596134 -1.0304458 0.913582 -2.311555
7ySUcLPVX7KudhnmNcgY2D,2.722536 1.1581388 0.61144066 -1.1785018 -1.8356584
3sz8Gn0fOmXmyXOaPSWBJ9,2.481541 -0.5136191 1.3487701 -0.18508267 0.5056974
7fRfIvHPH6bHdMDjPFwTMh,3.2345023 2.3739426 0.8343267 0.5169376 0.48764795
5u5MvmVtitax9R1Mxh3reC,2.5529852 -0.115373775 0.11706526 -0.0030274175 -0.5207104
6yaxdh87KVj82QIYKTP1zt,2.8955393 -0.19495688 0.027133873 -0.28300142 -0.43624842
7IBfmCrfaR3SLVemWhsucQ,2.7523165 -0.8058575 -0.8971896 0.20298328 -2.016511
3XHrTm6WE2BOHafLwTT3GR,2.5244045 -0.16550045 -0.04607448 0.3042879 -0.9584717
1R2SZUOGJqqBiLuvwKOT2Y,2.3042083 -1.2695243 -0.5407626 0.071435265 -0.8100743
4VySpxhRGy32u5zPCprzDn,2.7111425 -0.8725894 -0.7184644 0.116003945 -0.73587304
3IyCL4Em1GOpNGDf451Hg1,3.3293645 -0.9482977 0.2065719 -0.2245371 -1.062364
6OQea06z3cbOqYgG2O6eOZ,2.9376519 1.1356237 1.0557747 -0.23659499 -0.20424148
4gHSezW5CHZCvjAUjF2pd5,2.643969 0.27171826 1.2434878 -0.17536335 0.18437764
5O2P9iiztwhomNh8xkR9lJ,2.3703449 -0.86889565 1.1463789 -1.3282846 -0.35843518
7k1Xm1wy00hCKJDYJL5p1n,2.247686 -0.21696647 -0.67142576 -0.14423895 -0.5877291
1Eck97uRMlprKOOJN9oO1E,2.6371412 1.0380875 1.6249601 -0.3795593 0.22154541
37d8O4cIq36tssCoJnhJxg,2.502733 -0.4947187 -0.8731735 0.77047336 -1.9410723
1W1GpfPujmgp2vQqcpUhtU,2.7842767 -0.69319713 -0.60209584 0.59855235 -2.579869
5WQQIDU3HRaMyPkob8mpFb,2.4674444 -0.087073684 -0.28986433 -0.31699458 -0.93986
4ocbH5ZJqajZIpUrqRUoue,2.6355271 -0.7036653 -1.0486448 0.6448062 -0.9214166
6co9C65L6XRT6VEwOTLchH,2.5894563 -0.5590502 -0.34070837 0.09852786 -0.78052145
2Bs4jQEGMycglOfWPBqrVG,2.349888 -0.08741041 -0.09903971 -0.40143254 -0.6449258
000xQL6tZNLJzIrtIgxqSl,2.3428552 0.2961337 0.6868202 0.18046191 -0.13926871
3LPZpcPVseTmaS8DRcvkXN,2.4089656 -0.06528701 -1.0439137 0.60383034 -1.2817377
42qh86p7TLXyumxSHn65kc,2.4458594 0.16833529 0.20380369 -0.062128775 -0.30074674
0qxYx4F3vm1AOnfux6dDxP,2.6890779 -0.72700715 -0.7755684 0.9791824 -1.4027163
4RnCPWlBsY7oUDdyruod7Y,2.4210901 -1.1827095 -0.37717766 0.39231375 -0.4200259
3vOmmLuvEUgGaVuRsCs2QF,2.5398967 -0.62037224 -0.0689382 0.20247748 -0.500424
4oyWrvyORD6uCSYCLSRF6W,2.2798202 0.34432688 1.689034 -0.8392609 0.46046242
5omYVLodGmaxnhua99xIE8,3.1024454 -1.4396122 -0.727602 0.21699816 -0.5846558
7iDa6hUg2VgEL1o1HjmfBn,2.098715 0.24137454 0.42167348 -0.2496546 -0.2798935
79Fdz2IcUMGzdcLWUvtELs,2.6798806 -0.5474922 -0.57469696 -0.33949438 -0.5431293
3vCHmbyOgc6pgwLUWfU4pF,2.453081 -0.6095138 -1.0958872 1.243871 -2.1754305
56KqaFSGTb7ifpt16t5Y1N,2.997578 -0.54223955 -1.2412179 1.0461917 -2.1145458
2pnPe4pJtq7689i5ydzvJJ,2.817786 -0.30655608 -0.17067449 -0.25153717 -0.60615534
6oBWomqWwisfkdCeCZYD7V,2.713928 -0.07850048 -0.9333437 -0.39425233 -0.3903941
6IE47jpPeatF2Iay7GZtEc,2.5449047 -0.77584654 0.5113897 -0.20699678 -0.16917954
0nCU6JTonBdrIKpxErujKu,2.6616485 -0.66983235 -1.0904225 0.07444597 -0.5128023
5Us7iwmlvNH2IvulEet69z,2.2135699 -1.5479488 1.0953782 -1.5815151 -0.4339829
5k7VcffaUZqYLxI4DkIsST,2.3002508 -0.62726307 -0.38802373 0.45987928 -1.198452
5VWmMZCfJ4yVkJw9ZLFXej,3.961385 0.2757745 -1.6658597 2.0258126 -2.3022475
4IdXngKo4g5exqZ0fQTecu,2.6757374 -0.20135456 -0.3282893 -0.23015048 -0.70561713
282L6SR4Y8Rs0VUgtEy1Zw,2.6893003 1.4831927 1.2816937 -0.7568229 0.36936975
3I09LQbHS3NSU46Ly3tPpR,3.406611 -1.20532 -1.5642242 1.5134023 -1.5191104
1WzAeadSKJhqykZFbJNmQv,2.5232973 -0.39249283 -0.83813494 -0.20619243 -0.7261972
60WcXjimfbhk6T0gj1Eufg,2.5232549 0.691055 -0.26430652 -0.43125933 -0.5968979
6awTbDHgM907tGecNQYPaV,2.629407 -0.77740324 -0.38278264 0.81722534 -2.3090167
5zSOVwaY3sVjnmLhuEfsuf,2.4441583 0.10806058 0.08111078 -0.018555919 -0.49510157
0weAUscowxeqDtpCgtbpgp,3.0106118 1.4979442 -1.0089045 -0.14435981 -1.747333
0HLWvLKQWpFdPhgk6ym58n,3.2586317 -1.4290969 -1.157418 0.8163947 -0.5777974
3VCWhe7AtBrkhour9t6dq6,2.579196 -0.50590324 -0.48919863 -0.13269341 -0.5307466
54fyVsVauzPwruLvGnBe3i,2.2205565 -0.76067126 0.13868384 -0.041135274 -0.54221994
4OhkKmvhjl3yk7JF422GWB,2.903155 -0.31773862 -0.10639594 0.054483946 -0.98254746
1JLn8RhQzHz3qDqsChcmBl,3.3223035 -0.9976633 -1.4785042 1.1227155 -2.8744905
1XcXhu1X0xBFMDFyq0b7Ue,2.5041192 0.6748982 0.96468806 -0.18816806 -0.20274019
1KlDcHrlDPUJJPmMup3tUp,2.5498185 -1.1707054 -0.87177306 0.5552841 -0.52947843
4tXA1TUmKvz7CbUT9LUHDx,2.4269123 0.10651027 0.78587395 -0.2327598 -0.5933551
43ZyHQITOjhciSUUNPVRHc,3.3335133 1.5146403 1.6802813 -0.19118279 0.43970165
5cPfmNMC3AENizySC5oPu2,2.5717978 -0.06999323 -1.2793922 0.29043403 -0.9783164
4XTuSMs47SIg35KxhNIUGe,2.5911593 -0.5986317 -0.4730533 0.2201956 -0.8483514
3sBfXJVKKUWyKqEUsrYiNO,2.4101248 -0.52335656 1.2724824 -0.17097561 -0.004772249
2a7NRfaVMfob2BvkBmOxA0,2.444983 -1.1543174 -0.1407984 0.44593126 -0.36788693
48i055G1OT5KxGGftwFxWy,3.5945144 -0.29365972 -1.1045042 1.6671377 -2.1589026
0gRczqVHrEQQDyizJUtgRc,2.6055276 -1.171672 -1.0603007 0.29424113 -0.8212781
36tghkPg1AO4HsAzo6YpPp,2.5506566 -1.5680027 1.293501 -0.21464102 -0.5446476
