track,vector
1epUp0pgKLddapHeNU9ee1,1.5164896 -0.25663397 0.8590707
1B75hgRqe7A4fwee3g3Wmu,1.445409 -0.29171884 0.7508499
5wiu4PUC6CLNNbC48vqGOb,1.6247098 -0.3543937 0.75963974
6Fj36toK6ky8HhyZdVTsce,1.6804047 -0.27338654 0.85905325
1PdQzu5XLJEwAYQqxwrkRL,1.4161965 -0.29449934 1.0577351
6KQSeSPqBa15gMWLO1fdkk,1.3110808 -0.20753968 0.97573715
1iXxhUOHD8qIWH6ik5jCN6,1.4539428 -0.48190522 0.98333675
17DQL92ta5zLI44QNGMr9q,0.953986 -0.30792958 0.66445535
6HLsoDNuoZxtK9rO2CYThW,1.241777 -0.28810817 1.0354979
5N0lcnJTtKj4wNDvurHige,1.0717759 -0.3582243 0.7151573
0HDaKOlVAfUWXdFR2RhBtN,1.0323373 -0.29711634 0.66616637
7038lbiIM5IE62i6a4qa5Y,1.4014182 -0.19036233 1.1356841
1ivHxaGL5ld9VS1zsYc4YN,1.3650178 -0.29282314 1.0559013
18ZOH3KKu5Elt5ysocFyX4,0.94735706 -0.26109108 0.6250768
3mtukCAgd0mE260QcBfXAX,0.9227493 -0.23025581 0.5951517
5qc4m2S3k4roOFx8lRAATx,1.4885268 -0.24540277 1.0276738
2MvvoeRt8NcOXWESkxWn3g,1.3485624 -0.31930888 0.9184892
2pMPWE7PJH1PizfgGRMnR9,1.3249574 -0.2819225 0.9218277
3UfCFlGruX0DRPCpD1V3pU,1.4211215 -0.2636133 1.1433895
44IeABaLLsnFVb7rjzNTzS,1.482983 -0.38774142 1.0429897
5Ut5dDKfBUCMsWQbc3Lgyi,1.4837124 -0.4311091 1.0193021
6DpFDr9jWUan60x5Vk5HdX,1.4942213 -0.32898664 0.9691213
3GKhmqTKawJwAU38G8tZ33,1.4542904 -0.3512471 0.9946559
4GCd7d7GE23S9Xla1mqaqo,0.7017387 -0.14809914 0.45486298
6rQvEE7Jvkdwnn8RroMs15,1.2632378 -0.28463048 0.8642159
0Jur3mZsQba3vqSpcmsOPm,0.85161304 -0.11392184 0.5826999
1px4PgELXjVzJgBjwPvTiG,0.7664278 -0.12880693 0.59817636
4cbuJTJ4XP6dkkskYh3Ss1,1.3211094 -0.35111156 0.81794107
44f2AVSNQ3xVs1EI0S0bjl,1.3812338 -0.26031575 1.0306722
7K1QvbTr4KqK8Np5SpFC6S,0.92079246 -0.32032603 0.60399383
1HqdwQLp3xXaUFv5xRCsek,1.2676008 -0.24683744 0.8695721
1CFwwYZ58s34axN637i9Gq,0.7829964 -0.15032999 0.5890839
1r1WtSrPbAOYHE7zwq4eqK,1.2519959 -0.402053 0.95657617
2IO7yf562c1zLzpanal1DT,1.4983938 -0.37568867 1.2016921
0FDzzruyVECATHXKHFs9eJ,0.99164516 -0.39026457 0.7958028
3SKzTIl9mW0DadTys9SFo3,1.3646736 -0.26486227 1.0798634
6f49kbOuQSOsStBpyGvQfA,0.84051365 -0.24190454 0.66065323
5x2XIAdvFxWCwIOMNkbWUj,1.2328765 -0.28335676 1.0401553
31L9yLXSj6LpCFupyMV6CR,0.9888393 -0.29183802 0.7735526
3RiPr603aXAoi4GHyXx0uy,0.9468018 -0.17778002 0.82708925
1TGimSbipZ3XZ7q3eszBRV,1.138333 -0.080073245 1.0613128
5vlY9MHAdxFYKIRtqdHWOK,1.0025465 -0.2551776 0.65454656
53b0aAH5n9et6NlMJVaPzI,1.0230899 -0.30794963 0.7422334
2xYQTU2bbg6WVAmpY1eae4,0.94249827 -0.27374473 0.61391926
22AbXxQbMdVqEz7xJjhccG,1.1559398 -0.3264571 0.7114323
6peks6icD3wcqb9VdXC1Jy,0.9338652 -0.28934458 0.6429566
0KWJ3y4suLhRqxsGe9yrTq,1.0124462 -0.31795496 0.7069528
1IJkqtUVTqDYbXZGHuo901,1.1860783 -0.30290216 0.93708223
2k1nbyjpkiBDQDcICg8ZY1,0.95211196 -0.23028392 0.7184636
2Tjlq3aGhg3dIZFvSfsnyc,1.179916 -0.32200846 0.9643675
0PdZfwb7Hc9oQLpusD6DhV,1.4002695 -0.33246493 1.1560951
33SfII0eODY8JCxUhnt4T2,1.3096651 -0.3995401 1.1294881
7tTM1237EwhJnBv3eu2tVz,1.2947377 -0.3513803 0.8035462
3Vs5Ez1aRlNVorMwGuaPL1,1.0988022 -0.20743287 0.7756229
6zQq3TrWnilO8SR1fgvTeD,1.2801014 -0.43573922 0.9423828
2mKsPUojh602HvSeNt04CB,1.0288109 -0.2042895 0.5219215
3HU4vFJPelZfj0xyJDVALk,0.8592943 -0.2173904 0.62075484
1QQfbfMfyzNZhT5fg3RpuS,0.843989 -0.18695924 0.58315057
3keHHh3utgz7cXfV7mVtsd,0.9128576 -0.19815613 0.5708831
4efoEY8iDBzUqitjmNDhpN,0.89766335 -0.21078284 0.65600985
4OsZ1vrenrtSbqLJxOceKl,1.0118017 -0.26822996 0.54238105
0zMzyHAeMvwq5CRstru1Fp,1.480333 -0.14186084 0.9736669
341863z079BT4EFPiSw9DP,1.5924008 -0.33906373 1.0515016
2bbhyUWJ5VjdfI3P4PRLu2,1.4943783 -0.3395233 0.93703294
6MDijuuArPJv1vbp7K1x3f,1.4976207 -0.38712007 0.97328615
7AbNysr5k1gKLbPPRvyxAl,1.1946481 -0.37002376 0.76869607
0auccbirOSgf38celsAEJA,1.0928057 -0.07000979 0.845911
2GiJYvgVaD2HtM8GqD9EgQ,0.9665667 -0.34130788 0.63847685
5NUlOzzMdoIABFTnhizCQa,1.0682191 -0.068417974 0.82840896
6jizk5lOUnfpaZXYMdfeC6,0.9487675 -0.22371645 0.5151944
4zNuxrIo8iRc1CrcDohZq2,1.0158055 -0.303262 0.49980766
0hlou0hEfL2aS9FpJMX2OW,1.0005387 -0.35621676 0.58608854
6wfTb2he5ANMQSFnlamnyi,0.91926813 -0.33126155 0.6293092
02M6vucOvmRfMxTXDUwRXu,1.2726535 -0.18087922 0.6359432
3X67nUl5Nei420ZEz8cFAu,1.0285572 -0.28234687 0.701908
050iNgNKEUrJboOnH4Jhm6,1.0360557 -0.30288932 0.7235278
5IMtdHjJ1OtkxbGe4zfUxQ,0.94805133 -0.22663353 0.6321092
1ML2r3gzmd9776dmnlGYlh,1.0903785 -0.18542366 0.8497709
7hqAdo1Wig886zA2jPDupG,1.016394 -0.18677737 0.64312387
56fZFRtOSMIMyVh0ZIF0AT,1.3462812 -0.42477587 0.97846353
0NqQmmLEN9rlnkh2JW0UIs,0.84988827 -0.19787318 0.56011015
485lbQ4xS5rKOVa8KjFZ8c,1.4211267 -0.40111205 0.9140825
3NZLUgW1Y3UvQYFrJETeSd,1.4542997 -0.47720233 0.8687897
1AJ5F0FMTC3yFU3ocjy1gE,0.80060494 -0.2782801 0.5878112
2Gy7qnDwt8Z3MNxqat4CsK,0.8435204 -0.23830101 0.5789651
5t9KYe0Fhd5cW6UYT4qP8f,0.9665139 -0.34232697 0.6665283
4FSm0Ca6Hzd7Vx7TpSfcSy,1.3566695 -0.30128172 1.0554694
29tzJGvqJPTAFs6LXmsHoA,1.1548432 -0.36048692 0.8244914
0wz1LjDb9ZNEYwOmDJ3Q4b,0.921207 -0.30875856 0.62844884
0IgiOjaYaCEEXuD6qY69a5,0.95736307 -0.25472242 0.6757743
7fPHfBCyKE3aVCBjE4DAvl,1.3609544 -0.33992454 0.9904087
5wU6jk9kxYzFGUpeE6T2Q5,1.4540225 -0.42641506 1.1569624
2rkVoKVEMuct8SmEIGKzBw,1.3794367 -0.14259616 0.93026745
1dnXuEuApvuVqQCn0v9McL,1.0367094 -0.32083234 0.7856542
4Tqg3LFxSvsaUQx6JwrEif,1.4262611 -0.52745587 1.1248167
08ZoUUKj54w1EFmySoA1M2,1.1159472 -0.3421418 0.6696151
230TcPZOn20Y6adr0K2dGw,1.4653579 -0.53186506 1.0385454
4OTh5C0EZpYAh44k02eSJN,1.1535591 -0.39869675 0.9810623
5jkxC8SIZJ4qqusxRPVS5s,0.98461425 -0.281339 0.67678076
73lYI49LhfsscO33ohrGN0,1.008292 -0.22924922 0.64840513
4lKXjLzAV0Nxwln8MxHVtQ,1.326405 -0.6004297 0.9510459
6w4LIVTA1966CdmIo0yG4x,1.24116 -0.38483578 0.89569944
39XKdJSagGu5jshLyVYsW3,1.2501796 -0.43982527 0.9261036
51AwZQBaU8wDggPhhI5l7K,1.1611464 -0.40184444 0.8424055
5crARIrvoMiMf2AdlD78WN,1.5047798 -0.47729117 1.0209506
4wAjmojVxc6Wbeca9XvnDo,1.4276541 -0.43487233 1.0301507
7oLXIyY1ZUexU0zcr39Xj0,1.3774512 -0.5013526 0.895656
3RlcLpMmRvSd84Uw6Yt4Iw,1.3472763 -0.39289972 0.9892729
4hrpoqJMVE7FxBu1YWx0eQ,1.3898939 -0.39017984 1.002357
6dr6QeqH62tYUiPezRbinq,1.3840332 -0.39004722 0.85171574
2oM7cC1NQJdHv21FRyplhI,1.3788579 -0.4380677 0.9619025
5RGf8qn1TBWVplLyyKUsuV,1.1783909 -0.2681492 0.7968035
3QT6NxTDx5tamqxQPGa9cS,1.3641019 -0.3201279 1.0217223
4iVQC6HVPH2Tfr1J4PoCBa,1.2578224 -0.27848902 0.84752554
1t88m8JUlqn9kf0FLmVta5,1.352031 -0.3982671 0.8663391
4MOMdeAcIa3CR1fuGa4vwz,1.4963104 -0.43911913 1.1211791
1qAPA8TooLVEqAZ58fhcrt,1.4460627 -0.43947074 0.9588531
1dj7HFtvaPok3N3ZxDXaiv,1.4370904 -0.29994762 1.061618
0rJdLlV8HyChu3dhdgfFTW,1.2100492 -0.39797854 0.96368694
0RzVkLtXOwfETIi4Z3ik1K,1.2294052 -0.3089259 0.85961354
4fXoeBGrVWfNKpdcmL8tw6,1.274864 -0.248143 0.8516128
6aXz46SzXMH4rSgSghwixD,1.3104306 -0.42409712 0.90345913
5OepnJhqZoyJN8qWo2LZzy,0.8483929 -0.24064843 0.6224659
1slp9bsSP5OKxDagBAD9Ty,1.2671784 -0.387672 0.870746
59FBFyeST1vqN8G41YgFS6,1.4750642 -0.41904837 1.0190275
1EbnuG2uizH1dZoKbYzXPW,1.3850176 -0.3186071 0.98341304
1AIU8KPpCSTnGtDvl3N02o,1.1411276 -0.24779887 1.0838308
6xLm5hdcUTmZPWUzPnQ9US,1.2771962 -0.3765694 0.71166766
2cn8rNlgnQOJoqWqXRvWQu,1.4046199 -0.17102528 1.0279387
145b0MW9PfYcLmd7l2wiHs,1.282439 -0.3464637 0.9382755
1QWxddJmOhQb1vDdyTipMR,1.3937299 -0.16834341 0.9395593
5dEaQCUCJIQyJs5qVZYXOC,1.4317782 -0.20779899 0.95808053
5tHj7TuWS1h6GDU0Ajcm32,1.4230726 -0.25617743 0.8699434
3G4P1frd96TEUQQPE2ECf1,1.3955461 -0.2584844 0.81127137
3zf2lAnc3iq9QPHboWt40z,1.4062818 -0.29558256 0.7067224
3D26URfsMlCNaa51mj9jOt,1.4011054 -0.40262398 0.7260111
44gWm1spxejf9cc589qV28,1.3788563 -0.30641222 0.7374631
1Rrj7KyS2R6SP9CQMDJW1w,1.355396 -0.33577842 0.7911543
6lM6yIDZ7kxFsgQCCfaLE2,1.5837581 -0.21857485 1.0201166
0i2jSWCwjjOVzfnvJJ2Sii,1.2981361 -0.44328377 0.9126568
4AyDzfSssIVPriQXxoXCVq,1.3427069 -0.3540305 0.67196125
1HLqkLuJA4sOC2aSrqwBPi,1.2822444 -0.48197302 0.8884348
6AKSrodq9kU9hmTLEeWFFr,1.266485 -0.48060584 0.7976146
2MAstBGsIzDt7DtTzLhf4L,1.2510015 -0.47704697 0.9400576
4mapUx15LvqkxwJQcINhvH,1.3224686 -0.37627307 0.76043487
6xy9JYFKcpb9L62PRNnYW5,1.4826806 -0.36680987 0.8548477
63obpKLYuY1q2QP7Cbf29a,1.3771327 -0.26845556 0.82635486
4jdiqVbH1eUwc4MzDV7GMu,1.5157702 -0.38446552 0.92066884
7rbhunaO71ewdcxKWA6DH6,1.0654696 -0.084655724 0.6183634
3VglrdhjiPgRhaXksGjLjt,1.1489586 -0.26662624 0.97359174
6qVXkG01rBYGfxIndGOQ3z,1.1976279 -0.38721797 0.94466245
5B03nSG8pLE48jh7kmasuL,0.99432105 -0.62535626 0.5801778
2zzdnRWE3z6QP3FoVlnWHO,1.2086252 -0.25719735 0.7208044
0hkh0XTiyelClR2gD2HLL4,1.2745411 -0.2546839 0.6148206
2QD4C6RRHgRNRAyrfnoeAo,1.2198912 -0.12949464 0.53266186
5bVFRVVFtgQEVALsHYw5BT,0.93511033 -0.29880512 0.679759
6LbN9JT2sAckykm78CA8Ol,0.9025628 -0.17103224 0.5329269
2kQuhkFX7uSVepCD3h29g5,1.0569084 -0.25637698 1.2132803
4gXdMZkBN1neE9nX6yRALa,1.0063446 -0.29504168 1.1883458
16w8ZGVSjI4TlTLV8VimBY,1.2763971 -0.28581795 0.7632851
6i0V12jOa3mr6uu4WYhUBr,1.0950084 -0.7295744 0.73558515
7LVHVU3tWfcxj5aiPFEW4Q,0.91195357 -0.5657142 0.9691776
5P9LkYrT5FdkhsDJ7fSKNa,1.1677513 -0.43136734 0.88442826
6Xs7OKt6i0Ddq8B4M5Dgvr,1.3946744 -0.2977844 0.84412247
4U38hORPx8SsUAXGumsUYN,1.6423225 -0.3366958 0.90052915
2FBkPf8hS5Jam6YEnV8DBF,1.4823523 -0.23831777 0.70894355
36dfGEKTGHxLmdNIYr0VTi,1.6539798 -0.3457085 0.8005871
3ek4HgBlmvkTWgfT5sTSe9,1.5619545 -0.28341243 0.7504454
5Dg2h1wsm7ZijCo0yLmbvR,1.4755399 -0.30817214 0.8023188
2dOTkLZFbpNXrhc24CnTFd,0.8352468 0.05109071 0.90254366
6s8PRmROPJHlqZmu9Bbviz,1.4196595 -0.3330636 0.809473
5dcYoYFAXh0f0qI05AoufB,1.3562762 -0.42361367 0.8836029
5XAaGwCYO6qbFNBkrQmTk8,1.3131657 -0.22389415 0.8788082
3VSW7iXXxXMPBULAXLhEGc,0.94047207 -0.07656829 0.6978707
6s6nGROlSghPjWTUGddd56,1.1806012 -0.25837955 0.96903723
0hzih5wPuGN8tCIZ16puJx,1.2405249 -0.24630402 0.9634555
4VZmWrPYFJP8T17AciiQJh,1.0830398 -0.7606443 0.6376036
6aLZkgAUXzk1iCWYL4UVev,1.2451595 -0.26975563 1.1515914
4yFyjRx1e8w2iupncTBBtv,1.4128453 -0.35914588 1.2487639
33RPaJ5Jyv1TPfmT0a0pvv,1.470492 -0.48076606 1.293807
3mMqk2MAWy2pT1E73nYauu,1.2941122 -0.4932394 1.1633239
73y649QhnXdcm6fRdvfraO,0.75123125 -0.290022 1.1333358
2bd5OLLqIiE4BnU7Wi52K2,1.216298 -0.40240318 1.0676981
0ct6r3EGTcMLPtrXHDvVjc,0.7992961 -0.15170658 0.8812291
3e44jPHjpH8gGWWD6Ey4ih,1.1900564 -0.19371456 1.0220559
5WI8K5O2qWlvPpizK0Z2V4,1.5118737 -0.2549627 0.934466
6RUKPb4LETWmmr3iAEQktW,1.100726 -0.10303559 0.7033052
2TuNVD5u5iAslHp0moLlTn,1.4727708 -0.2907886 1.0273753
7mpwZr6bRlXCo2QBZ3UU4f,1.184436 -0.48930976 1.1107507
2OyPPvGtodiJmEtyZs8AqK,1.1974283 -0.42391104 1.0742161
7pBcon5GqvUfn58HRfF8wv,1.4013673 -0.25835726 0.9004283
4iZfa1TKADNVEPW4NGn8JT,1.3165421 -0.6013906 1.073417
2t34JLaa7IMm07Ut0Z1Vi7,1.445436 -0.5506129 1.1459707
6t2ubAB4iSYOuIpRAOGd4t,1.3509809 -0.28285915 0.69703287
2Z8WuEywRWYTKe1NybPQEW,1.0827423 -0.18153971 0.7297643
4cEtT6wn1dO1RkpujvUrfz,1.3990588 -0.49391472 1.0138168
1jOX0VStcWZpn8gAdoQVn3,0.8486036 -0.24147546 0.6715461
56twMOlq9DJc3EgpVUVIrW,0.9818003 -0.23376377 0.7618604
5ev0Z2lFzmhjlQCWpRAWiG,0.9472648 -0.2872453 0.6280207
6YUFByainM0IB52DNObY5t,1.0143968 -0.22310372 0.75226885
1cMn5OQ1WlkBnw1QyfSsHw,1.145776 -0.3333984 0.74127954
7bIpR4tyHFgGLkue8fPLjL,0.9923781 -0.20269139 0.6521268
16UCgrePMyBPrtnBaGd4nt,0.72594625 -0.14895351 0.4553894
5Htb1uFQ1KrkFXlefS8oGj,0.66486186 -0.19722664 0.45939016
4z8c9qkpiYghn6DCQ6yA0u,0.9654802 -0.3231243 0.63621956
33z5crv3IO5U2BOi8xod92,0.9265561 -0.3240693 0.57631457
33PowGnnFPgWSGHcGIQX1U,1.1169578 -0.40012217 0.6670724
1HOUzEsetdIPSpAgRPhZQt,0.9098668 -0.23128411 0.67086416
4cM0qNo02rp56x7c6nlx6T,0.9195913 -0.24347056 0.70887107
5fc6rQgAKiLutfUYWQ6QnJ,0.83164483 -0.17706153 0.5479886
3VXY8vQ3NJZ76iLtAg51QR,0.8735688 -0.33573827 0.48725554
3O8AgNdf569SM1tcUA4xnK,0.79838735 -0.19052333 0.60185957
1W7zkKgRv9mrLbfdQ8XyH3,0.7140193 -0.2903744 0.50868064
4LfkoDOt4mhrbo8Ndk37sQ,0.7882238 -0.16484442 0.6773802
6Sm2YzLtL8FcyTMONOkiFw,0.8945153 -0.13816646 0.6913088
5wuXWTCiKIlNEXfwAuTY1G,0.895525 -0.19604589 0.7391327
7seTcUFOhn5caSDbiSfsp0,0.8733132 -0.13198216 0.69945467
3W3BHalLp288TxkZN1uPRd,0.83270276 -0.3475731 0.586267
5pKBCp3tRnM0VmNW4QL08v,0.87604094 -0.4225849 0.5168359
2PUQu6RlN3DDJOoJ26JW8u,0.68911254 -0.2572921 0.502062
3JVYnKW43PB7aO1X9kSDxH,0.69683987 -0.050468687 0.5638051
3xMQOd1C3TXsjQ3pmzOmkC,0.90218014 -0.12571628 0.7001905
5dLvErR6RBbMMvGuDMdur2,0.9244978 -0.11147081 0.61677676
6p5GuyEqQH5pv02ouEyogQ,0.89361626 -0.23404214 0.6096935
4K7dgGjZ0VxlsAOmhxIBXP,0.904556 -0.21973628 0.5051714
2XOBX2pmQc7yX4N8eQho6M,0.92252296 -0.2618174 0.6391074
2dqRgUIrAX6Ptads6ttPDw,0.99295586 -0.29187143 0.7209517
3tnC1ZyTZra63cuDlaQrXy,0.97338074 -0.30328092 0.69612455
2O2DPPV5olB1UFqSGxUgUi,0.95838094 -0.17959926 0.64986527
6h3MEuxUXYixkujpRVurCN,0.9388197 -0.33975378 0.7097441
2hYOD4PJP31Qg90ZP5HTTD,0.9169278 -0.3204312 0.6311584
27563YEsBrtBctS2OKOOzp,0.94523877 -0.39545983 0.6339635
6RFCBfneSaZoHPJ3wu3wT4,1.0739814 -0.4054991 0.8067286
3flMzIEQvIq9dmNd8LVYnK,1.0500027 -0.34092644 0.7811579
1cG560wZP0s6fs1nsEVtQw,0.9306442 -0.31430075 0.5966597
6oI3Inlpzlik5e7cy4Sdi8,1.1182271 -0.2942196 0.7927158
3F4aWtvtuDxReBm6gck72F,0.84446466 -0.20080507 0.56188476
25J4d78ESH2MgAJoIakB8O,0.9588464 -0.2813092 0.6577419
3MCC9ABe0V1QXTXWwtxjfa,1.1414155 -0.3154684 0.8093464
2LODsyU4f2CzIK6DI2wQAb,1.0730513 -0.25519538 0.64890796
262ZAf5mTkUr3K3PuFNAPA,0.8189945 -0.1839798 0.6939239
6m59IuDuKazbZWmvX5m955,1.0263963 -0.38370076 0.70354426
3YDn3QgsE6zAGNicA8xDII,1.0009489 -0.25982773 0.71417564
08cXy6KUizaAelYXtcew3w,1.0028265 -0.19762085 0.7307779
1ltcsgH9qTWOB7MMwfvOeR,0.9333876 -0.25789094 0.73681754
0YN9jyGP06oWvK2CK3BlFl,0.8545264 -0.20645507 0.65346175
4FGpzz2ciXUCya6sW5M7qf,0.9829882 -0.22647187 0.7028959
31tcl0qFuCZshOkjv66lmX,0.838512 -0.2722037 0.54074454
4qBHDoJFUUSvTa4aZJfEuw,0.9214793 -0.24807274 0.69249016
3cUxncrTWSA9lhlQbuIwUY,0.92399305 -0.2529378 0.6837112
0y5a9zXjz7NSEkRCPKNZwP,0.937341 -0.24375844 0.7058044
2WOjLF83vqjit2Zh4B69V3,1.1086285 -0.24117297 0.7195149
3S5YYaggzXY5flLQpYHIm8,0.97092843 -0.2176061 0.6531796
2Ju4c6LkBAzhYg5Spp5pWK,0.7900523 -0.27882883 0.5195944
3sckKKIx96cjPXtiqPHCTB,0.8832762 -0.23029815 0.4824701
69hwHdKl4Y1HusAutt3W6q,0.79079306 -0.14989229 0.58927524
3r6nCfvZCE5dPcBVVqEejK,0.71507263 -0.19401656 0.692259
5ciqyuB1G3ulnQsNGmoOE8,0.8300124 -0.18113528 0.57990396
1SSmCRKVovLanPi3mx3pVe,1.0501997 -0.31466144 0.6501118
0KS9V6ihDVgbotoOov3QZH,0.88580966 -0.23254132 0.57825166
5xkNd7kCRmjT2DxSAYVVyC,0.96421325 -0.18756181 0.71319294
33lXq3csEWwYNn6x0sM3Et,0.80023307 -0.23334508 0.6665171
6zQyu8L8yUuJkl6LbQ6iKU,0.89916605 -0.27024138 0.5696103
1aGvLFHJ2shKqO9uycaUcW,0.75595546 -0.16106658 0.48910215
3e0yTP5trHBBVvV32jwXqF,0.85509604 -0.20694512 0.51620185
76EeScTnI2sCjDY0SfEoSb,0.8887717 -0.25201884 0.66180587
3JxaZPq4UjkOaxnpyMUtAC,0.7716919 -0.16793264 0.5818708
4DJLcyfnyEGlUejAEAX4az,0.79936165 -0.03970326 0.6636221
4G2Hbfwvn3oH7LxxPXjjGn,0.723861 -0.16589981 0.603735
1ff4y46qRCsLXROVpOxxTc,0.9963418 -0.33638567 0.6750687
4jKa7EZaP8UaEBp2ijfzk6,0.8983076 -0.25886068 0.680841
36ZozCXSEcvsudnUNxeVsx,0.8703069 -0.24827304 0.69401264
2DVUJ7LTIOEQqjfOZXs8iU,0.80448985 -0.2626548 0.6523817
3nSiB5WCF2pmRQrYSsteHv,0.8309853 -0.3062011 0.5349787
0qt5f5EL92o8Snzopsv0en,1.018589 -0.26341996 0.6912287
3V3iy4K6paycRmTyrjQVwi,1.0301583 -0.24427786 0.73712754
5eqz8gTDU13s7x2DZKiQA9,0.98543614 -0.25753918 0.7056558
6u0oHknFYrnUd42A6rvFly,0.6554311 -0.1564121 0.63466996
53Pgsvu3qSYO2aXt5J2vcL,0.9022388 -0.25113913 0.666302
76N7FdzCI9OsiUnzJVLY2m,0.9168064 -0.19971353 0.6158874
1CkvWZme3pRgbzaxZnTl5X,0.7692677 -0.17098594 0.57990617
71H2uM35Ax7Cq5nj9lnGq1,1.111841 -0.32014185 0.71044064
5qOvJSBgSGUFEYKjrcxIH4,0.98473054 -0.23888643 0.6212264
3GoEoJYh6FrgPWC3wEZKp2,0.78589576 -0.25286257 0.52983826
14DYFbc6F1vPyoikkqPiAh,1.0122024 -0.20549712 0.73947716
76qB2ZEZlEJAMqMqUjKusp,0.77054733 -0.32475984 0.4959793
69NusnKhplV2lXHyPzG7Mu,0.79288363 -0.19950253 0.6294215
4DZpzJhrt8SG22hsyruUB1,0.7444285 -0.12514627 0.44938594
5W4vPDfwFNQqt7frRjL41t,0.7766741 -0.14059275 0.5366012
1mr3SqpaUKSaV2gOyt6hgC,1.0329517 -0.06691677 0.70472306
0nDjzA4kns1QOWPXuOn6Xw,0.8630022 -0.23940922 0.68517023
54tpNNGtfBBbeIrKxaaOp9,1.0947657 -0.38063636 0.79523754
3nw9J97nUugT84SIJdjhAV,1.0203393 -0.39802518 0.7398796
5hydb8abMsDWNefmuqDYeK,0.8472999 -0.34184772 0.653375
7Fmc99IknlgUuMWmk626kl,0.9504644 -0.18414907 0.658041
0CpQCN7nEz6tH6THwcJdzw,0.90654314 -0.26211205 0.66656923
6rbhWExtuchhpLC5fHnB8n,1.1413951 -0.46794495 0.6902693
581gLYhF5OxQzgfIMGlAvu,0.84293675 -0.2966626 0.60873187
3RJclnBV8g9mvHPtSzPf7c,0.92191994 -0.21638238 0.6578848
5JlH51YDYsGj2dyEJKKjcN,0.8816178 -0.2776504 0.62202007
6RSNKGdv3nDTHqgw4bdzyF,0.95834064 -0.25567782 0.71035343
3wtKovRRtvu6wbTjeKA26Q,0.8553123 -0.22226915 0.56645834
0WgQTMtmw8qJievyeqfnnS,0.61101884 -0.20857638 0.4960986
7J8gFJ6Y4Ka5Yt7LjZP0Ra,0.7004339 -0.17794229 0.442177
5DhoBZDBZCSKCGLVnDWBST,0.8055773 -0.16734599 0.52373236
0TQDrX7JWalZLt2X6E7ZVj,1.0972354 -0.27813986 0.6990811
3yGDoiAluqaZd5rSkD1EF0,1.0814298 -0.29225534 0.68493736
1dKDRs99KkNbtC9AHM7TLm,1.0893537 -0.2663582 0.7276274
7zPzpfKVpNPlk1qKhie2JZ,0.92255753 -0.23299044 0.62402385
3mxbdRPqMWp8dwjBXnODkz,0.9069472 -0.25456345 0.6246322
4AiBYR1E1iXr4TH7Gb9DBp,0.88349944 -0.25426528 0.5636593
5wmRXK50YdwAXGvBzsAWH2,1.008003 -0.26758033 0.66958916
4cg1yakyRSIOjxKM2I7J1q,0.6492914 -0.39771938 0.4304874
2Bli1Wbi5mRa1BcVJaZ1m4,0.9537847 -0.2008517 0.7394452
05nbZ1xxVNwUTcGwLbp7CN,0.79155767 -0.28245217 0.5550732
5tRmoZRoupvMYPV1oezFrH,0.8668225 -0.23201802 0.66110456
7F1LWA9sIlTorHUo4amGqk,0.9943409 -0.24266441 0.6600622
4uhvMW7ly7tJil31YYscAN,0.85084766 -0.23544139 0.6173552
01A7PEPSnmtixFPfB2UTal,0.87798035 -0.2240644 0.5930845
3Ytr1SUCUi6J3L9dRFx5iH,0.69197583 -0.16007954 0.5916173
2tQM1BUrXp2kqOM6mN11TC,0.6513842 -0.2945531 0.92771775
1s16lVXTAFSS4Nm3Ygd1Qu,0.75171053 -0.59841204 0.82312626
1uUGn3Sk4qErHdDqL1OSVA,0.8332765 -0.5549634 0.47969607
1FsH6OZCKLWbBgqj8JcCvO,0.8263619 -0.5898722 0.52079326
1fkMGqxmsofVygRqah5OuK,0.86558026 -0.49072543 0.59744996
0OPfZM09RUjE46nIeJGCfX,1.0031382 -0.28329116 0.791399
6M0IsaUX4GNyto4niSegfI,0.9302355 -0.61268604 0.60619944
7lxZbmtC6SkUc2yXBgDOdO,1.0100343 -0.62034905 0.5283464
1hWYT0w2R0J19rlVkiez7X,0.8400223 -0.40400591 0.49532282
5p3NP9mQblDsVJLdfNZJ3I,1.0309217 -0.45067808 0.62433213
0FBWSrWmslTXl0bQq7IOgh,0.8986788 -0.35597727 0.54520065
6yMxfx9wpiuhhdb8vHDVMu,1.004035 -0.43400684 0.5783568
5hfpu8saHLGedbHRtNCYjm,0.88633305 -0.4552698 0.48894396
07YlTLGFG2LsTkqGFwY5jC,0.92979807 -0.48370126 0.5288573
25oOaleife6E2MIKmFkPvg,0.8011229 -0.37552276 0.52863574
0whCNZKidgBNhuPW41vYpg,0.9600739 -0.47576407 0.5566801
30Zcjs7pgEkmJA1lEbGSWT,0.95967 -0.33013284 0.58096963
6kig1UFggPUyZBCvXD3Wod,0.98511654 -0.30065846 0.71879613
448jAEFZ22wbfkZj2F4Gnq,1.0899869 -0.33673528 0.8551083
6AoYWCzsDls6c61Zp5qTuU,0.8663547 -0.20615862 0.34556618
2CwpR24w47Gusfmv42SKdF,0.71974796 -0.14414118 0.690926
495O1Affo7AurEPQcvcr18,0.86610126 -0.16201164 0.7471449
3t0h32ZYlUCXAn37IIIOaS,1.021537 -0.21247375 0.7490023
