track,vector
0o9Vr0BGIQPh32staLHcuU,0.9592699 0.19140115 0.22559279 0.392794 -0.2628739
53omHAZC5Onf7gLzSOOtMP,1.1038716 0.17083979 0.25695804 0.4593862 -0.32218438
17kyc3Zt4WlmBu99DArFdT,1.2191316 0.17315367 0.3187817 0.44097418 -0.42018992
4QkDp3ZXAurjAxZoEFGHgl,1.1852266 0.18988004 0.2584597 0.41772988 -0.34736425
34XEXrLfzi7Vp8ULBSWNOv,1.1745892 0.09431044 0.28968468 0.46100092 -0.36175832
6yOIdK2nKErlhyo5u7y81B,2.2245834 1.0024253 0.2826861 1.0457298 -0.61912763
1Lw2xRuW5fcieRPfoskgog,1.2745976 0.16135253 0.3021257 0.5359496 -0.4265279
6456WRvYPVIwODcPXUlmGH,1.1819488 0.12441395 0.2598776 0.36431098 -0.41864708
2acK24b60RQD2zBpW0Zsrw,1.1726645 0.1986456 0.36798242 0.39723802 -0.38337004
4fA1gxXE4Z8w8jNlKurzWq,1.0109147 0.19320026 0.27463078 0.3705976 -0.333629
2nUqoEvPh5fCXCq3CtDGM4,1.9434122 0.91449785 -0.03086435 1.0353427 -0.5229167
0c1gHntWjKD7QShC8s99sq,0.93380904 0.06970712 0.28089675 0.21125077 -0.38995025
44Gke80KttYib3M9VqX9Kr,1.2487607 0.146231 0.29330218 0.46630985 -0.33833912
2DHDuADAHoUW6n0z80RLQF,2.150534 1.0678607 0.04352037 1.1465536 -0.71018535
4DGRyGjqrVYl7b0TMMnjUc,1.0065391 0.26301005 0.29790208 0.3709926 -0.26884693
7BSeKFoxuIBnkHEHsWscI9,0.9898787 0.22919235 0.2578742 0.3992568 -0.30423093
1RSy7B2vfPi84N80QJ6frX,0.87397736 0.28543526 0.23840019 0.39178905 -0.2625211
01q4ccXbvPlCwZ1fPiFaeM,1.0752261 0.26853725 0.29227582 0.41260725 -0.37944922
2CoKy7UhlHMF2QaBaLm1kX,1.0948374 0.28655902 0.29179424 0.37277117 -0.37836522
7GBvTJCL0VJrKGtWsGUGmQ,1.2043864 0.37797248 0.29614764 0.47326192 -0.321904
60ceiIgn9hOThpY9yNWO8q,2.2619398 0.7870621 0.011508875 1.0309736 -0.5557438
1vOMzKXb7H4olUVllRc1mB,1.0620358 0.31394422 0.33525702 0.4271419 -0.2882435
20BtSFYTjGeUKq78qCUVsg,1.006401 0.3171203 0.24855581 0.3508581 -0.32916963
5zflsn7VI8qyvzrowMoTgF,1.1467295 0.32661644 0.3246133 0.4548371 -0.29459438
0wlFXHlZqVaLd6AInYsmhx,0.82817906 0.20442875 0.19183958 0.37082967 -0.1905034
71V89tJj9CboDyzncO6ZN2,1.0172274 0.08757442 0.2749941 0.39750886 -0.28799173
5NLuC70kZQv8q34QyQa1DP,1.0173261 0.14812428 0.26220626 0.42482722 -0.26261747
6ewQE1dNPv9qqlnB1CxrvM,1.2520208 0.24056923 0.43591765 0.61726713 -0.28248003
1fPLarHjgMC9QlsHfPijbr,1.1418445 0.19895089 0.32371533 0.48301962 -0.31833944
1PdaKQIgSf73iEpojIriau,1.1777474 0.0726423 0.33071047 0.367948 -0.33990356
1UWRGR9ZnFP0UAIB1VX9ZB,1.097818 0.10057756 0.31091776 0.30545926 -0.41982508
0VytyJNppKNGEs66GevIWX,0.9033481 0.23335399 0.267967 0.3574793 -0.3028083
45JD6GqtYOJHoPqBqhpver,0.9848868 0.15431252 0.30829802 0.3144331 -0.2932939
5zkLEeNpJzyXW2CIdUWfKY,2.1641986 0.4773099 0.53256965 0.6308443 -0.7447445
50jFznrLnBBicIc3eal9OO,0.93619776 0.17048708 0.21809329 0.38550073 -0.27429855
2Bz7wNLTVOoeVdjqkMgz2b,1.0450932 0.2509164 0.36508033 0.4253205 -0.3298919
61Ox3v0nUOunBUJ1F95BEY,1.0957315 0.16733804 0.33082277 0.4608991 -0.34126842
0LvDivRKsoDDp7z8sAEWCe,1.0744623 0.17834494 0.3623765 0.46751326 -0.32725394
21QKKIGylwACqqy2pP3V5U,1.0161059 0.11585145 0.22471948 0.37018633 -0.3082123
0EJtnROuqfruTl7Ev3hFpB,0.9666148 0.17819789 0.28809708 0.37208417 -0.29588085
0HjoQk3oBwl0xrAzPlEJQM,1.2614228 0.28139222 0.3709042 0.49048054 -0.38780278
3i8rN4goJfBRqWTJRSj674,1.1649281 0.25930762 0.30164674 0.48031938 -0.42960373
4kd62gPEBkItDT63i9aH0L,1.0848008 0.18426616 0.34468612 0.39845625 -0.30926758
3Ud46FMLaWX3Xgg6BZFvMo,1.126274 0.20534474 0.34519985 0.37284628 -0.35005987
51ightZLFHVLewTd3G1UW9,0.936219 0.13294986 0.27206522 0.433349 -0.2935756
7s8torg1nL92EqQUWgNgSu,0.91444886 0.16403978 0.30827692 0.33612546 -0.28746992
5lGMViAb4azq656vAIOjDD,1.293403 0.21666178 0.4632765 0.38956884 -0.40643394
3vtCwCD6wDAQibMi7LbxLt,1.2811922 0.21061854 0.3747757 0.44162673 -0.4432391
317RE1GUiC25Qg9e0gTnQ4,1.0808272 0.29065886 0.35347563 0.50814086 -0.26102132
4g5dxNxjmQjMwwyKmxIseI,1.1458107 0.2819396 0.33625737 0.4973377 -0.3324905
0GUzEVDBwXETNyiiqAbgYH,0.98177385 0.23883705 0.27120566 0.43339056 -0.2752652
5MZb6PQHTn9mS3yGcJMWjs,1.0575534 0.25935414 0.30069482 0.39475816 -0.32725865
04PydaEH97XN7YohGteKpK,0.9264397 0.20904537 0.28616598 0.39122245 -0.2695805
01wpPOPqQ3XyS6hBN00HfK,2.1201098 0.8387668 0.20485382 1.0022128 -0.5342864
3OJXEtI2LzDt5uEWK7jjrG,1.1676319 0.21267161 0.37471908 0.3995092 -0.30450207
2eQOMQkStoRUQyq6HGh1iG,1.103078 0.20007382 0.21815553 0.41229063 -0.39877746
4SYUXskP2fLUIApeGs1uHd,1.0158317 0.15702727 0.33257148 0.4129499 -0.26784334
1KljYilVsvy0Z5r2yaCKr4,1.2116789 0.17130649 0.38733065 0.46868455 -0.42693564
47dUUdWlJyWRMG0uChA0wy,1.046348 0.12390311 0.23931676 0.33109266 -0.37778687
2xTLLcii5MT9eHAc1IzLk2,1.016915 0.16160089 0.3869936 0.46104535 -0.32985243
5oYDbP1itNYKFMb5o5wLdn,1.102706 0.20269622 0.31839174 0.45771033 -0.30384496
4gtYcRqRgIiyjdE8cMswu5,1.2648447 0.2815234 0.3166165 0.46136627 -0.4141525
5M1TnHDDigSFAEK5U8euc3,1.1224434 0.17796268 0.2862044 0.37130898 -0.39488432
4ZsfKsGaZh1lZ961ZPXT2W,1.161353 0.2184594 0.279651 0.41499287 -0.38505062
0XmEyStBC30iueAnIMNOo2,1.253209 0.272279 0.28553095 0.46584496 -0.39506194
0yaFRxmQpKSyehB94047yc,0.91252524 0.20261133 0.24486928 0.35997313 -0.28576213
1EsdqTsiQPaUJ82iy7KfS1,1.1541876 0.22603294 0.30952802 0.3750076 -0.348874
5Ltfhx3dbq9fKxxbWAJBlZ,1.1636957 0.24761362 0.31047297 0.41445547 -0.33763683
15tHagkk8z306XkyOHqiip,1.0344408 0.2778364 0.30638468 0.44975382 -0.3018205
6wntNrWu9bXBNPmujdwqhL,1.058107 0.17370352 0.22999977 0.40662307 -0.30890915
4sBvRSGYdjXhm4yBpB61m5,0.92433167 0.1870004 0.22552744 0.31142864 -0.30350882
286bpRdcpueYPc7gLIvrzU,0.8305491 0.20416968 0.21531445 0.36597297 -0.24465333
0QkWubamAKEvvcOTriSKX3,1.0738194 0.25981817 0.30740422 0.43420756 -0.36168393
4PdSxqz7mP8RzEPUcV66YY,1.1680878 0.26938236 0.3721125 0.48751062 -0.33996266
5SfpwvdJ66fSdIoOc3jw1g,1.1187171 0.3006895 0.40489584 0.4977666 -0.2545718
0UeYCHOETPfai02uskjJ3x,1.0422804 0.1903654 0.2993521 0.43760616 -0.3017418
2lMo0dNncO9Nivs537rfOV,0.97162616 -0.06838459 0.3766009 0.017617295 -0.60625726
4i13Vno2UPtn6kp2Ge9N2J,1.9217603 0.7525438 -0.03211687 0.629415 -0.90045196
6tnMdhfBVXSdwj3ntG4zEy,0.9417529 0.09604678 0.18933734 0.07067348 -0.60863054
6GZeLGQrcw68odXY2P5pDu,0.9460363 0.28710642 0.15982726 0.55211127 -0.2950386
6IE47jpPeatF2Iay7GZtEc,1.8059238 0.809355 -0.14459804 0.45890775 -0.8546399
6kex4EBAj0WHXDKZMEJaaF,0.8903079 0.22577545 0.18705703 0.54641217 -0.19554141
20Bq3bQWFKZA8NOodSSSfG,1.7509392 0.7368085 -0.21103108 0.50661457 -0.6732779
0W0rNPWbtsSLe48UZUwqf4,2.1619334 0.75648767 -0.020747464 0.8003882 -0.59727013
6oQDZW3WBNso3GlfMY2fXb,2.350274 0.5348137 0.5527887 1.122952 -0.33733281
65fXbdx5DstarNIGI7NRdS,2.2658885 0.38251504 0.65727544 1.0819943 -0.45068783
63BuO7eAacBKsqlKsD9aiV,2.2538881 0.3985722 0.7057442 1.2295614 -0.5457945
6M5hvy4gXgBsBwHRImZ8xb,2.106612 -0.20157635 0.7657992 0.89519453 -0.5992925
3fXx53m03IKoS5bRq3Xfq7,2.2985206 -0.2912051 0.944121 1.0532076 -0.62358594
4Shpyq2PAgkpO8vKTgqYoW,2.1539297 -0.72468364 0.69623154 0.8632762 -0.76234215
0ieAoqb0vVSAA4tZQsVeBf,2.077742 -0.79955846 0.59501123 0.9000576 -0.80560553
6xLwpq74Od2hg00JvOIot4,2.265597 -0.47121474 0.6171892 0.93544954 -0.79994375
71x6TqO4mB9IvwCdxdT9iA,2.2572646 -0.13920347 0.46765363 0.8732024 -0.8034165
3wnRZjU666M9NaE9lM7XTA,2.2932856 0.2256905 0.43029004 0.94819576 -0.6840412
4eYTA2riRj3oDF9LpdoWLN,1.9924316 0.611919 0.15752979 0.6612632 -0.82246107
1OCLInwojACAIRgUM4Jzx2,2.1357603 0.56362426 0.4059956 0.81475115 -0.69434625
5NF8UyuJuF3dZr7jjps08I,1.1104823 0.13522996 0.27094764 0.41675076 -0.24330355
0mQnLhHH5WwRc5gtnzLtK6,1.0312393 0.04502711 0.33209342 0.23259816 -0.4836403
02M6vucOvmRfMxTXDUwRXu,0.55127674 0.052340902 0.105768666 0.24173847 -0.18791789
0Ztn5JEuB4NwFwj4vVvd2c,2.2234218 0.57251835 0.4739022 0.6312945 -0.9982797
3pf96IFggfQuT6Gafqx2rt,1.1051502 0.028812917 0.20752442 0.4167048 -0.61143184
32lm3769IRfcnrQV11LO4E,1.0392412 -0.110784635 0.26525703 0.3404807 -0.7037933
444P4wvSDa0SD5HE4YGx9B,1.1685209 -0.3108862 0.43172523 0.28309003 -0.74930423
0lsqtZVyovtBSQtWdD44LH,2.1969683 0.62113166 0.28079712 0.65023977 -0.9629335
2ENexcMEMsYk0rVJigVD3i,2.184438 0.3254649 0.8280672 -0.26282707 -1.669011
5CMjjywI0eZMixPeqNd75R,0.8422752 0.09964272 0.64725745 0.15671477 -0.3018445
3z31bGbh9zThTEXPQqErif,2.1327467 0.7572564 0.21664985 0.5918832 -1.0000315
1ahK315K4e4y5SZi1cGiCR,2.2699473 0.7259237 0.32241818 0.6612341 -0.99132997
7zYd8Nz3hCgYgRB7gqL1JQ,2.2782385 0.5539558 0.4051706 0.6539926 -0.9306875
4odiyU3myG29Ld0wurMfE8,0.936481 -0.11270939 0.3898536 -0.14803754 -0.6857855
0W4ujo6ias1T9B4QOV5JPA,2.329875 0.73465663 0.4273535 0.64072204 -0.8052239
2xlCyb1ZfFad6np6zx4hhw,0.80552626 -0.16383748 0.20226571 0.13439941 -0.48757368
3sBfXJVKKUWyKqEUsrYiNO,2.2296524 0.60053724 0.4919134 0.7223416 -0.840133
1I8tHoNBFTuoJAlh4hfVVE,1.2354996 -0.07402786 0.36941022 0.28322306 -0.5638081
5MpBlVHG377GcdgooyxO4e,2.2256994 0.6882759 0.47508782 0.74343103 -0.7925929
2qC1sUo8xxRRqYsaYEdDuZ,2.4066086 0.3846459 0.49857432 0.9931022 -0.7554794
4kK14radw0XfwxJDPt9tnP,2.3310084 0.3294493 0.4680571 0.7639593 -0.78092736
74luuGBZx8zhKrfu5HXQTB,2.2303536 0.24732628 0.54008025 0.6902637 -0.8214337
3Utue3RvDoFagRE5bYlQL5,0.73492056 0.15688647 0.16806135 0.30305898 -0.27635878
67RoNS4g0UH1HWz96fNjAu,2.2441807 0.5846053 0.22907521 0.84635144 -0.42888597
7wZZoaI2AykMAL4nyYMKv3,0.9386293 0.138618 0.24103257 0.4306276 -0.26776555
12lTG2CsivVTCJH21qgkVz,2.2643807 0.82129717 0.2081348 0.93519574 -0.6430762
0KHGoo7FwwOXphwViJjyIl,1.0225314 0.22306871 0.25890124 0.51328784 -0.32824525
2N6I3slzcRXW7pUw2x30qL,0.9750114 0.13636436 0.28188956 0.34119457 -0.32619336
7bJIdqzs2ARwxqoeJYo3qQ,1.1624724 0.17945409 0.3364942 0.38172132 -0.3334149
0rGK2NuhpX0Xz2nVIxM5us,1.0801468 0.16926384 0.32022673 0.45553547 -0.40444192
3QOelbDFgwXiagpUHBxARi,1.1484703 0.18889916 0.28210324 0.38636515 -0.42302006
61Q1OvHX2JSW8qIBdWGKjO,1.1453475 0.14056987 0.31980535 0.45709094 -0.33017284
4eTP2iZTCyNEsBYVppRLWt,1.0218239 0.14765586 0.24643436 0.39987496 -0.34782502
4TNdKymE1dzZ8YHYiTUVZX,1.144824 0.21553874 0.31630316 0.47356778 -0.39597186
6aE6m5NGfzSZtC5gmpo4d3,0.9062527 0.114501715 0.24143516 0.34624022 -0.25008383
1yxYb3y7DzTAUodPlHtNWz,0.74975413 0.100554235 0.14497529 0.36871853 -0.19331615
2njpmDNj4ZAxvy9hL4oN1A,0.8379588 0.22089912 0.2025286 0.32535005 -0.27635017
2N3Bp4QU3JeqqQiL2geJqV,0.7464877 0.25005832 0.25936985 0.3470965 -0.2047712
43Y5UfhksjiZF3a4S6XDPI,0.78798884 0.17388311 0.1872387 0.37587896 -0.24480245
6iBaw0T7b3pTmMH1eMrul0,1.0831634 0.20017411 0.26181233 0.38125712 -0.34991533
4eYaDRhiL5iesFp2EuoODr,1.1251026 0.1423459 0.3238999 0.33043128 -0.40818942
6xr3MVHxQaOtBybv0uD8ir,2.1898592 0.5501946 0.43681845 0.856781 -0.32589397
3VOdnKll9P3SYg2kK3K1Ue,2.3071766 0.6252292 0.5243731 1.0318207 -0.3071239
6hTjj5ogCmkaYQqOuVEtLz,0.89714336 0.19891778 0.23173304 0.40669072 -0.2560279
3pem0co27QEBjSEsmS9DOB,2.411811 0.33700624 0.42398402 0.7913799 -0.8221226
57JZzPUi3vR9b9hRRtdISg,2.4724445 0.4541698 0.48966786 0.94588643 -0.77550423
6iYDPqEWXYW0LV8ne4xwjR,2.3945768 0.4115329 0.47120523 0.803131 -0.6982787
3wGQULikds23nGCvIJf5G4,1.0463641 0.13680677 0.28623146 0.34599724 -0.36779448
7MOr1XBgJkZ15noyPOkI1X,0.78878754 0.16770042 0.22159915 0.34883043 -0.27436504
1mN4jJXTVcVGhaQ2fhW9ka,2.2656357 0.43908057 0.5098054 0.8435384 -0.6245867
3xKTpGCsafXzV4muM1Hpl3,2.2305925 0.53466487 0.5048927 0.90634984 -0.68362474
5NHT6xEIVlW1lG6oJmoEHF,0.96461755 0.16775118 0.20437363 0.33122262 -0.30400848
2lY6QvjSBiAspFCkdEawng,2.1744516 0.6399033 0.52783394 0.8223709 -0.31985104
1ISSeXIMiNYCZ1cXwwWJ2v,0.9838982 0.15394585 0.26315707 0.39571717 -0.2883809
47muNlVTjDtQfyUqDaiFlN,2.1580765 0.4981064 0.55618936 0.81885934 -0.58390313
43nWF2uoISDCSDQ9ecyp18,0.96341395 0.2634598 0.2913826 0.40289807 -0.2856832
5LEB9dw21pjDOFO0FeeGDr,2.3441582 0.6491774 0.70975155 0.8801798 -0.5389194
3Z3nWmHo9Dm3bbHiZcZraD,2.2383757 0.6435582 0.6846151 0.9378571 -0.52267283
5gMEMaqm74DwNKxZ0RfWM6,0.87393236 0.19570693 0.19973585 0.35813466 -0.28866893
3kG6GPkDkV2RQTm9QdYN9Z,2.346101 0.6768933 0.7087633 0.931552 -0.38149518
21TdkDRXuAB3k90ujRU1et,0.74713683 0.11543212 0.22130673 0.10252274 -0.47543913
3TcL0dyCMyr0kyTTc4NLgI,2.047689 -0.40170774 0.5938365 -0.06437522 -1.1998879
209NkbzmsUa9pAobU7xGyf,2.1277764 0.29808918 0.66171026 -0.018187003 -1.556842
0hkh0XTiyelClR2gD2HLL4,0.9041199 0.051421624 0.23053542 0.10481156 -0.45213953
6i0V12jOa3mr6uu4WYhUBr,0.9366048 0.33295044 0.11844788 0.34414506 -0.39786497
5QldjuXcxplhjjUqLrzl6H,1.9475542 0.98940086 0.36716777 0.31814778 -0.36870775
4gXdMZkBN1neE9nX6yRALa,0.9590742 0.015858289 0.276669 0.29387847 -0.2866939
2kQuhkFX7uSVepCD3h29g5,0.966451 0.021201147 0.23185833 0.2948014 -0.31329942
0xrcHE5F1e4OMJ2V9fc2Br,2.3625216 1.4592023 0.40567756 0.4129038 -0.31870934
5hlWtrnVUyAze5WkxF9P56,2.57175 1.58288 0.46558127 0.51087457 -0.4841667
2dN72Xy0X05DiUXwtGAgCM,2.4490943 1.4155358 0.5111348 0.43091574 -0.5442245
2QD4C6RRHgRNRAyrfnoeAo,1.0607414 -0.040610142 0.21078503 0.23273484 -0.56359875
2zzdnRWE3z6QP3FoVlnWHO,0.71246225 0.12160255 0.123318054 0.15684487 -0.3884213
2k1nbyjpkiBDQDcICg8ZY1,1.0573171 0.21466585 0.25941047 0.35604128 -0.29972333
5XAaGwCYO6qbFNBkrQmTk8,1.1202067 0.25342655 0.20935443 0.35122344 -0.3049381
3VSW7iXXxXMPBULAXLhEGc,1.1717997 -0.026803609 0.3481985 0.4831437 -0.37076685
28cnXtME493VX9NOw9cIUh,1.2080237 -0.15786867 0.5198156 0.54633516 -0.38471228
7gKIt3rDGIMJDFVSPBnGmj,2.202905 1.1654657 0.43899632 0.40623304 -0.6108363
1cn7ooHUYnAqedmlX3pl32,2.1867516 1.0876735 0.39657974 0.2746821 -0.85340154
6t2ubAB4iSYOuIpRAOGd4t,1.0299808 -0.07702095 0.42959043 0.44130123 -0.39483348
7pBcon5GqvUfn58HRfF8wv,0.7804777 0.004855133 0.21260762 0.35585773 -0.23532133
2TuNVD5u5iAslHp0moLlTn,0.9805883 0.08763857 0.25292993 0.41535136 -0.27644116
5B03nSG8pLE48jh7kmasuL,0.9457462 0.20524064 0.28075534 0.39793065 -0.58310884
74Xdx4ezYQQlg8wKswq25T,1.6911125 -0.1618626 0.8849082 -0.47256443 -0.8944955
6UVOfcQCHtWHsDfUraoi42,2.2111394 -0.0036380147 1.2310147 -0.48368573 -1.3105973
5GjoCfnnaXXbSxK7aYW9X0,1.6386706 0.36200675 1.086609 0.00992354 -0.84879655
6peks6icD3wcqb9VdXC1Jy,0.9970254 0.17910136 0.26208645 0.43698552 -0.33093387
22AbXxQbMdVqEz7xJjhccG,1.2225504 0.24678107 0.2831889 0.39989448 -0.41206843
2xYQTU2bbg6WVAmpY1eae4,1.0294447 0.18946089 0.2837666 0.46153504 -0.286658
5vlY9MHAdxFYKIRtqdHWOK,1.0319426 0.20333442 0.23735099 0.4456753 -0.32603863
1CFwwYZ58s34axN637i9Gq,1.0344297 0.21394803 0.24673586 0.32106656 -0.37480974
387d34iruAkp5VeT07TmJZ,2.1595535 -0.14733998 0.85980254 0.99043506 -0.030629586
6oFpjGoHwViA4aA6LdLmJx,2.3571966 -0.31459233 1.0847195 1.2120856 0.19882978
3RiPr603aXAoi4GHyXx0uy,1.0350107 0.13128524 0.308421 0.12325838 -0.3429681
31L9yLXSj6LpCFupyMV6CR,0.91579866 0.24335289 0.24555711 0.3633674 -0.24945772
6f49kbOuQSOsStBpyGvQfA,1.0617778 0.17980042 0.22838753 0.41665202 -0.2622654
5d3kBmxHuMkHLmgXuCK30M,2.1572752 -0.5044675 1.5212364 1.2658709 0.5554073
00pLvXMdSXJG8HLliuWTWt,2.2848506 -0.18224654 1.5545461 1.1471682 0.34808546
6qVXkG01rBYGfxIndGOQ3z,1.0085919 0.13124223 -0.003008771 0.267705 -0.3481911
5IxXl4qLDoh16PJ5E7lnql,2.2260695 0.033509586 1.5325317 0.9594154 0.17025372
4pc01CAhGKx15PY23uPjHp,2.167432 0.21796247 1.3927255 0.8173385 -0.013819798
29FBIpyTuflINmsxbD809P,1.9449457 0.29913872 1.2127459 0.64041275 -0.24409819
0Gcj2vsg4VBmkArxOEfrEs,1.9497883 0.4414835 1.062978 0.6398291 -0.42332715
5WI8K5O2qWlvPpizK0Z2V4,1.0719508 0.13310724 0.35797176 0.532628 -0.23954286
0hzih5wPuGN8tCIZ16puJx,0.8502769 0.080337636 0.3271525 0.51051545 -0.27218783
3e44jPHjpH8gGWWD6Ey4ih,0.98075324 0.08178539 0.3923095 0.5478052 -0.25574785
5RGf8qn1TBWVplLyyKUsuV,1.0283139 0.15782334 0.29013824 0.42913988 -0.29300776
4hrpoqJMVE7FxBu1YWx0eQ,1.163663 0.22094455 0.3142246 0.39861816 -0.4036393
3RlcLpMmRvSd84Uw6Yt4Iw,1.094171 0.16214944 0.32270917 0.47057867 -0.30097976
7oLXIyY1ZUexU0zcr39Xj0,0.9483154 0.17642017 0.3050956 0.3446454 -0.31701896
4wAjmojVxc6Wbeca9XvnDo,1.0575833 0.14628738 0.36490253 0.4274822 -0.25434536
5crARIrvoMiMf2AdlD78WN,1.1351627 0.20331857 0.34544387 0.40726808 -0.29568607
59FBFyeST1vqN8G41YgFS6,1.1344122 0.24237718 0.29613048 0.4057597 -0.35817185
1t88m8JUlqn9kf0FLmVta5,1.1133239 0.18284513 0.32072586 0.48898196 -0.3296665
1EbnuG2uizH1dZoKbYzXPW,1.0585096 0.186273 0.32121798 0.41380844 -0.34194934
6lM6yIDZ7kxFsgQCCfaLE2,1.143121 0.15906426 0.3306647 0.41786543 -0.33754084
4jdiqVbH1eUwc4MzDV7GMu,1.0522246 0.1910468 0.26507643 0.42703685 -0.3071986
63obpKLYuY1q2QP7Cbf29a,0.9833023 0.23522538 0.23955683 0.4684017 -0.34492445
6xy9JYFKcpb9L62PRNnYW5,0.9650547 0.17284682 0.3293205 0.41962245 -0.30989468
4mapUx15LvqkxwJQcINhvH,1.0152135 0.24512748 0.2619167 0.43968907 -0.28422078
4AyDzfSssIVPriQXxoXCVq,1.0268133 0.17854694 0.2797977 0.44779155 -0.29604295
1Rrj7KyS2R6SP9CQMDJW1w,0.9169401 0.20308083 0.23785448 0.42616186 -0.31441888
6xLm5hdcUTmZPWUzPnQ9US,1.0131804 0.14442186 0.2438677 0.36967176 -0.3309736
44gWm1spxejf9cc589qV28,1.2066025 0.22509468 0.2947558 0.46485767 -0.36543617
6dr6QeqH62tYUiPezRbinq,1.0176636 0.17750773 0.27935383 0.34563753 -0.3103582
51AwZQBaU8wDggPhhI5l7K,0.969594 0.16001654 0.22832184 0.41737205 -0.28326893
0ct6r3EGTcMLPtrXHDvVjc,0.9628026 0.029486151 0.37877125 0.5396513 -0.32420927
4iVQC6HVPH2Tfr1J4PoCBa,1.02221 0.19206138 0.23590766 0.29946694 -0.33532542
73y649QhnXdcm6fRdvfraO,0.6820321 -0.016220484 0.2591484 0.3545478 -0.38251334
4MeDnO5yA2Zi6IMlVApRci,1.7982575 0.6946368 0.3388829 0.30908602 -0.71375424
36WtH8Q0oRjiEKSloNsNBA,1.9080917 0.2762079 0.13166945 0.19985402 -0.96237844
0JWgxvEygxVoaiST8TNvkq,2.0396154 -0.059763413 0.2745278 -0.02437888 -1.329398
4VZmWrPYFJP8T17AciiQJh,0.8820412 0.56094223 0.37418714 0.50189507 -0.47962946
3ZAMtgYJFoHwJjFkhkXqKr,1.9830172 -0.26429278 0.16425896 -0.025157562 -1.8899357
1PhmFufQowjegRYc4jAqOq,1.8812523 -0.33061594 0.08982446 0.2708162 -1.8745801
5bcTCxgc7xVfSaMV3RuVke,1.0999627 0.27048087 0.3552694 0.33458555 -0.42068407
5lnsCyEKWofnC00U4Ax0ti,1.6658715 -0.05555523 -0.48131496 1.3082129 -1.7542799
7rbhunaO71ewdcxKWA6DH6,0.87249243 0.10291956 0.14187253 0.25098854 -0.3572968
1L0rvFTlpoR8rHxdR4lTSN,1.648506 -0.22971883 -0.35881823 1.113568 -1.3084918
3CwzV42BwEDA4i3gSf5EjW,1.6903664 -0.2595565 0.09113529 0.97508526 -1.401123
5OepnJhqZoyJN8qWo2LZzy,0.79367113 0.113393426 0.23880106 0.33243045 -0.267457
0RzVkLtXOwfETIi4Z3ik1K,0.98333347 0.07312324 0.24791178 0.35978 -0.3270635
0rJdLlV8HyChu3dhdgfFTW,1.0519584 0.18344985 0.295851 0.38098508 -0.33272657
1qAPA8TooLVEqAZ58fhcrt,1.046843 0.18391345 0.24586517 0.4165372 -0.35056376
4MOMdeAcIa3CR1fuGa4vwz,1.1331983 0.21246377 0.246499 0.36323616 -0.35522264
0KWJ3y4suLhRqxsGe9yrTq,1.0203456 0.25595298 0.28846264 0.41358 -0.35710955
53b0aAH5n9et6NlMJVaPzI,1.3238759 0.3178442 0.36622435 0.4821463 -0.40347543
20I6sIOMTCkB6w7ryavxtO,0.5629901 0.018681562 0.28740278 0.07324113 -0.4646947
4zl9PlxEgWnlAywWZjV4IR,2.3524492 0.3692825 0.43895254 0.96905166 -0.92499405
4BFb06t2AWUA3mWMbIePmA,2.2642968 0.35289752 0.43620783 0.8741723 -0.9283395
3xVtc7PB4V3AqAfq4Iahli,0.8450131 0.22174852 0.36731753 0.4362754 -0.27371022
5ik5nMy8vdS2rXe7SAGt2K,0.83626866 0.21243465 0.2787207 0.34759486 -0.23950407
4EEjMyQub6tgFVshlM9j1M,0.91970384 0.1817265 0.26087832 0.33600152 -0.29597327
6VeZ970uI0Yi6sjBgyFBrp,1.0073305 0.19625542 0.22753122 0.35685155 -0.32679865
4X6qvY7lDpNxq9QokS5F0u,1.0079881 0.23655933 0.3378445 0.3978391 -0.2614502
5Yi6mwvMHnnh241uGjcJYy,1.1795752 0.21844804 0.35691252 0.3584618 -0.33725464
6ac6RlvEhiFraIxBYHhg1j,0.9948654 0.19115084 0.28736693 0.39433345 -0.3157577
0lOEOflAkoqLcgp0jqshcZ,2.1861792 0.28006122 0.39740354 1.0629596 -0.97122633
7K1QvbTr4KqK8Np5SpFC6S,1.1079048 0.35379848 0.36974856 0.5299289 -0.44024
13JngJc6J0ykO7Pq0gin35,0.8211645 0.096130766 0.3251171 0.3766456 -0.29674935
6LyE8gxq8Hq7AGeOvLbGMv,1.0092168 0.17588668 0.31382918 0.4313292 -0.2842249
3uRZdsfjv6aWD7OV6VQPz6,2.1355138 0.23185578 0.41199663 1.0662419 -0.773032
5pgmgHNxiq9w9XuthMKzJS,1.0272304 0.21732555 0.32328254 0.42487818 -0.2587589
7wQoY9Wt12wRaWeJ8pHMVA,2.4136407 0.246705 0.41219997 1.1350434 -0.95974374
5ZUDwKhUfJrlY8eo85XHPb,1.129653 0.17485766 0.34078828 0.4575045 -0.3798383
1FnItzXv96rXVILRuDfedz,1.170448 0.2984842 0.30306447 0.46582207 -0.3321945
3bYYrC2lo0krPYuESCyfUe,1.0930148 0.1941942 0.28490773 0.436748 -0.28798735
03dTMO4H8B2OSv5FmXtpON,1.780735 0.48916534 0.54890716 0.4925988 -1.0374378
20oenBXlmwIfK0F3fQIjhM,0.93790406 0.4148763 0.4547904 0.4578623 -0.25905925
5eGEc27nnhtmcOh6RC890a,0.91917187 0.26649475 0.3969893 0.44002125 -0.24874972
